ConceptId,ProviderId,DataCenter,VersionId,MetadataFormat
C1214594038-SCIOPS,SCIOPS,NZ/NZAI/ANZ,Not provided,dif
C1214420027-SCIOPS,SCIOPS,DOC/NOAA/NESDIS/OSDPD,Not provided,dif
C1214607637-SCIOPS,SCIOPS,KYUSHU-U/FE/DUEE,Not provided,dif
C1214106147-SCIOPS,SCIOPS,UCAR/NCAR/CISL/RDA,Not provided,dif
C1214602997-SCIOPS,SCIOPS,WWF,Not provided,dif
C1214599062-SCIOPS,SCIOPS,KR/KOPRI,Not provided,dif
C1214136159-SCIOPS,SCIOPS,DHHS/NIH/NLM/NCBI/GB,Not provided,dif
C1214614255-SCIOPS,SCIOPS,CA/DFRP,Not provided,dif
C1214610769-SCIOPS,SCIOPS,EPA/PNW,Not provided,dif
C1214053489-SCIOPS,SCIOPS,UCAR/NCAR/CISL/RDA,Not provided,dif
C1214603561-SCIOPS,SCIOPS,UC-BERKELEY/MVZ,Not provided,dif
C1214594210-SCIOPS,SCIOPS,COLUMBIA/LDEO/MGDS,Not provided,dif
C1214607873-SCIOPS,SCIOPS,USDA/ERS,Not provided,dif
C1214590748-SCIOPS,SCIOPS,USC/BARUCH/BMFL/NIWB,Not provided,dif
C1214584820-SCIOPS,SCIOPS,DOE/ORNL/ESD/CDIAC,September 2003,dif
C1214590922-SCIOPS,SCIOPS,USC/BARUCH/BMFL/NIWB,Not provided,dif
C1214605576-SCIOPS,SCIOPS,JGOFS/US_JGOFS,Not provided,dif
C1214615508-SCIOPS,SCIOPS,CA/STATSCAN/AS/QU,Not provided,dif
C1214620924-SCIOPS,SCIOPS,DOI/USGS/CMG,Not provided,dif
C1214597343-SCIOPS,SCIOPS,UNEP/DEWA,Not provided,dif
C1214607578-SCIOPS,SCIOPS,URI/NRS,Not provided,dif
C1214621758-SCIOPS,SCIOPS,CA/NFLD/ENV/SMD,Not provided,dif
C1214603893-SCIOPS,SCIOPS,DOI/USGS/BRD/FRESC,Not provided,dif
C1214055304-SCIOPS,SCIOPS,UCAR/NCAR/CISL/RDA,Not provided,dif
C1214614019-SCIOPS,SCIOPS,DOS/USAID/CARPE,Not provided,dif
C1214051883-SCIOPS,SCIOPS,UCAR/NCAR/CISL/RDA,Not provided,dif
C1214598092-SCIOPS,SCIOPS,USAP/DCC,Not provided,dif
C1214621844-SCIOPS,SCIOPS,UAK-F/BW/IAB,Not provided,dif
C1214610545-SCIOPS,SCIOPS,GIT/EAS,Not provided,dif
C1214584240-SCIOPS,SCIOPS,UCAR/NCAR/EOL/CODIAC,Not provided,dif
C1221420539-SCIOPS,SCIOPS,NZ/NZAI/ANZ,Not provided,dif
C1214600142-SCIOPS,SCIOPS,UN/FAO/FAOSTAT,Not provided,dif
C1214599482-SCIOPS,SCIOPS,IT/INGV/MOIST,Not provided,dif
C1214592047-SCIOPS,SCIOPS,NZ/NZAI/ANZ,Not provided,dif
C1358598237-SCIOPS,SCIOPS,DOE/ORNL/NGEE_ARCTIC,Not provided,dif
C1214606285-SCIOPS,SCIOPS,UWI-MAD/SSEC,Not provided,dif
C1214600575-SCIOPS,SCIOPS,ACADIS,Not provided,dif
C1214595392-SCIOPS,SCIOPS,NZ/NZAI/ANZ,Not provided,dif
C1214607677-SCIOPS,SCIOPS,USDA/ARS/BARC/ANRI/EMBUL,Not provided,dif
C1214615520-SCIOPS,SCIOPS,UMD/GLCF,1.0,dif
C1214591770-SCIOPS,SCIOPS,UK/NERC/BODC,Not provided,dif
C1214599963-SCIOPS,SCIOPS,WRI,Not provided,dif
C1214611812-SCIOPS,SCIOPS,UN/CARTO,Not provided,dif
C1214608225-SCIOPS,SCIOPS,JP/JODC,Not provided,dif
C1214584312-SCIOPS,SCIOPS,DOI/BLM/ORWA/GIS,Not provided,dif
C1214155255-SCIOPS,SCIOPS,IAI-DIS,Not provided,dif
C1214586576-SCIOPS,SCIOPS,BBSR,Not provided,dif
C1214598388-SCIOPS,SCIOPS,NO/MET,Not Available,dif
C1214600353-SCIOPS,SCIOPS,DOT/BTS,Not provided,dif
C1214608645-SCIOPS,SCIOPS,CA/ELECT-CAN,Not provided,dif
C1214053500-SCIOPS,SCIOPS,UCAR/NCAR/CISL/RDA,Not provided,dif
C1214586774-SCIOPS,SCIOPS,DOI/USGS/BRD/CERC,Not provided,dif
C1214613296-SCIOPS,SCIOPS,COLUMBIA/LDEO,Not provided,dif
C1214615335-SCIOPS,SCIOPS,NZ/NZAI/ANZ,Not provided,dif
C1214584226-SCIOPS,SCIOPS,DOE/ORNL/ESD/CDIAC,Not provided,dif
C1214590885-SCIOPS,SCIOPS,FSU/ARF,Not provided,dif
C1214610916-SCIOPS,SCIOPS,AR/CDA,Not provided,dif
C1214584608-SCIOPS,SCIOPS,UCAR/NCAR/EOL,Not provided,dif
C1214377936-SCIOPS,SCIOPS,DOC/NOAA/GFDL,CM2.1,dif
C1214589894-SCIOPS,SCIOPS,UNH/EOS/COOA/WEBCOAST,Not provided,dif
C1214608054-SCIOPS,SCIOPS,UMD/GLCF,Not provided,dif
C1214598179-SCIOPS,SCIOPS,UNIV LYON 1/LPI/CM,Not provided,dif
C1214110975-SCIOPS,SCIOPS,UCAR/NCAR/CISL/RDA,Not provided,dif
C1214594568-SCIOPS,SCIOPS,JP/MEXT/NIPR,Not provided,dif
C1214613504-SCIOPS,SCIOPS,DOI/USGS/BRD/PWRC,Not provided,dif
C1214603732-SCIOPS,SCIOPS,UN/FAO/FAOSTAT,Not provided,dif
C1214587261-SCIOPS,SCIOPS,COLUMBIA/LDEO/MGDS,Not provided,dif
C1214602441-SCIOPS,SCIOPS,ACADIS,Not provided,dif
C1214606841-SCIOPS,SCIOPS,OK-STATE/ANSI,Not provided,dif
C1214615409-SCIOPS,SCIOPS,CA/NRCAN/ESS/GSC/ATL,Not provided,dif
C1214608942-SCIOPS,SCIOPS,UND/UMAC,Not provided,dif
C1214600562-SCIOPS,SCIOPS,ACADIS,Not provided,dif
C1214590810-SCIOPS,SCIOPS,NZ/NZAI/ANZ,Not provided,dif
C1214585913-SCIOPS,SCIOPS,CA/EC/CWS/ATL,Not provided,dif
C1214608003-SCIOPS,SCIOPS,UMD/GLCF,Not provided,dif
C1214585838-SCIOPS,SCIOPS,JP/AFFN/FISHERIES,Not provided,dif
C1214138012-SCIOPS,SCIOPS,DHHS/CDC/NCCDPHP/CDP,58(07),dif
C1214598522-SCIOPS,SCIOPS,KR/KOPRI,Not provided,dif
C1214053476-SCIOPS,SCIOPS,UCAR/NCAR/CISL/RDA,Not provided,dif
C1214613445-SCIOPS,SCIOPS,DOI/USGS/WRD/GIS,N/A,dif
C1214610866-SCIOPS,SCIOPS,WHOI/UOPG,Not provided,dif
C1214600339-SCIOPS,SCIOPS,ACADIS,Not provided,dif
C1214590984-SCIOPS,SCIOPS,NZ/NZAI/ANZ,Not provided,dif
C1214612486-SCIOPS,SCIOPS,DOI/USGS/BRD/PWRC/WCO,Not provided,dif
C1214154801-SCIOPS,SCIOPS,LTER/KBS,Not provided,dif
C1214590834-SCIOPS,SCIOPS,USC/BARUCH/BMFL/NIWB,Not provided,dif
C1214592838-SCIOPS,SCIOPS,MA/MASSGIS,Not provided,dif
C1214430949-SCIOPS,SCIOPS,DOC/NOAA/OAR/GLERL,Not provided,dif
C1214585865-SCIOPS,SCIOPS,TCBB,Not provided,dif
C1214593338-SCIOPS,SCIOPS,NZ/NZAI/ANZ,Not provided,dif
C1214605525-SCIOPS,SCIOPS,UK/NCAS/BADC,Not provided,dif
C1214601682-SCIOPS,SCIOPS,ACADIS,Not provided,dif
C1214610718-SCIOPS,SCIOPS,IU-PUI/GEOL,Not provided,dif
C1214137945-SCIOPS,SCIOPS,DHHS/NIH/NLM/NCBI/GB,Not provided,dif
C1214612165-SCIOPS,SCIOPS,DOI/USFWS/NER/CSDS,Not provided,dif
C1214589881-SCIOPS,SCIOPS,UNEP/ROAP,Not provided,dif
C1214592034-SCIOPS,SCIOPS,NZ/NZAI/ANZ,Not provided,dif
C1214611601-SCIOPS,SCIOPS,UC-SB/BREN-ENVI/EIL,Not provided,dif
C1214601842-SCIOPS,SCIOPS,IN/NIO,Not provided,dif
C1214586699-SCIOPS,SCIOPS,JP/HNAES,Not provided,dif
C1214613272-SCIOPS,SCIOPS,DOI/USGS/WRD/GIS,"Version 1.0, April 21, 2000",dif
C1214586969-SCIOPS,SCIOPS,MBG,Not provided,dif
C1214598351-SCIOPS,SCIOPS,NO/NMDC/IMR,0.0,dif
C1214621747-SCIOPS,SCIOPS,DOI/USGS/PUBS/ER/PW/OFS,Not provided,dif
C1214595268-SCIOPS,SCIOPS,SE/ME/SMHI,01,dif
C1214591978-SCIOPS,SCIOPS,NZ/NZAI/ANZ,Not provided,dif
C1214603042-SCIOPS,SCIOPS,NSIDC_AGDC,Not provided,dif
C1214590898-SCIOPS,SCIOPS,USC/BARUCH/BMFL/NIWB,Not provided,dif
C1214055355-SCIOPS,SCIOPS,UCAR/NCAR/CISL/RDA,Not provided,dif
C1214610473-SCIOPS,SCIOPS,JP/MEXT/NIPR,Not provided,dif
C1214428346-SCIOPS,SCIOPS,DOC/NOAA/OAR/ESRL/PSD,Not provided,dif
C1214608252-SCIOPS,SCIOPS,DOE/ORNL/ESD/CDIAC,Not provided,dif
C1214609602-SCIOPS,SCIOPS,UMD/GLCF,Not provided,dif
C1214612325-SCIOPS,SCIOPS,COA/GISLAB,Not provided,dif
C1214597271-SCIOPS,SCIOPS,IOBIS/OBIS-US,Not provided,dif
C1214603101-SCIOPS,SCIOPS,UNFCCC,Not provided,dif
C1214608706-SCIOPS,SCIOPS,WGMS,Not provided,dif
C1214605291-SCIOPS,SCIOPS,FI/FMI,Not provided,dif
C1214613407-SCIOPS,SCIOPS,ODU/CCPO,Not provided,dif
C1214608658-SCIOPS,SCIOPS,UNH/EOS/CSRC/EOS-EARTHDATA,Not provided,dif
C1214594124-SCIOPS,SCIOPS,NZ/NZAI/ANZ,Not provided,dif
C1214602553-SCIOPS,SCIOPS,CSUOHIO/CESTP,Not provided,dif
C1214590676-SCIOPS,SCIOPS,USC/BARUCH/BMFL/NIWB,Not provided,dif
C1214621721-SCIOPS,SCIOPS,MD/DNR,Not provided,dif
C1220575027-SCIOPS,SCIOPS,COLUMBIA/LDEO/MGDS,Not provided,dif
C1214591028-SCIOPS,SCIOPS,DOI/USGS/PUBS/ER/PW/OFS,1.0,dif
C1214591547-SCIOPS,SCIOPS,UNEP/ROAP,Not provided,dif
C1214603510-SCIOPS,SCIOPS,UC-BERKELEY/MVZ,Not provided,dif
C1214055441-SCIOPS,SCIOPS,UCAR/NCAR/CISL/RDA,Not provided,dif
C1214586365-SCIOPS,SCIOPS,CO/ICN/UNAL,Not provided,dif
C1214154964-SCIOPS,SCIOPS,LTER/GCE,Not provided,dif
C1214591387-SCIOPS,SCIOPS,USAP/DCC,Not provided,dif
C1214591127-SCIOPS,SCIOPS,NZ/NZAI/ANZ,Not provided,dif
C1214589869-SCIOPS,SCIOPS,IOBIS/OBIS-SEAMAP,Not provided,dif
C1214608731-SCIOPS,SCIOPS,"WDC/METEOROLOGY, OBNINSK",Not provided,dif
C1214610459-SCIOPS,SCIOPS,JP/GSI,Not provided,dif
C1214586019-SCIOPS,SCIOPS,BE/VLIZ,1,dif
C1445386518-SCIOPS,SCIOPS,USAP/DCC,Not provided,dif
C1214611999-SCIOPS,SCIOPS,COLUMBIA/LDEO,Not provided,dif
C1214613319-SCIOPS,SCIOPS,COLUMBIA/LDEO,Not provided,dif
C1214591965-SCIOPS,SCIOPS,UAL-H/ATMOS/ESSL,Not provided,dif
C1214591954-SCIOPS,SCIOPS,NZ/NZAI/ANZ,Not provided,dif
C1214106123-SCIOPS,SCIOPS,UCAR/NCAR/CISL/RDA,Not provided,dif
C1214620876-SCIOPS,SCIOPS,UNIROMA/CHIMICA,Not provided,dif
C1214597725-SCIOPS,SCIOPS,JP/JODC,Not provided,dif
C1214603080-SCIOPS,SCIOPS,WWF,Not provided,dif
C1214621932-SCIOPS,SCIOPS,DOI/USGS/CMG/WRCMG,Not provided,dif
C1358110824-SCIOPS,SCIOPS,DOC/NOAA/NESDIS/NCDC,Not provided,dif
C1214136221-SCIOPS,SCIOPS,DHHS/NIH/NLM/NCBI/GB,Not provided,dif
C1214586785-SCIOPS,SCIOPS,DOI/USGS/CMG/WRCMG,2007,dif
C1214591794-SCIOPS,SCIOPS,NZ/NZAI/ANZ,Not provided,dif
C1214599471-SCIOPS,SCIOPS,IT/INGV/MOIST,Not provided,dif
C1214604049-SCIOPS,SCIOPS,UNEP/DEWA/GRID-EUROPE,1,dif
C1214110926-SCIOPS,SCIOPS,UCAR/NCAR/CISL/RDA,Not provided,dif
C1214614873-SCIOPS,SCIOPS,DOI/USGS/PUBS/ER/PW/OFS,1.1,dif
C1214155415-SCIOPS,SCIOPS,GLOBEC/US_GLOBEC,Not provided,dif
C1214614785-SCIOPS,SCIOPS,CL/INACH/CENDA,Not provided,dif
C1214608092-SCIOPS,SCIOPS,UWA/ATMOS/JISAO,Not provided,dif
C1214608177-SCIOPS,SCIOPS,DOE/ORNL/ESD/CDIAC,Not provided,dif
C1221420678-SCIOPS,SCIOPS,USAP/DCC,Not provided,dif
C1214613964-SCIOPS,SCIOPS,UCAR/NCAR/CISL/VETS/CDP,Not provided,dif
C1214603868-SCIOPS,SCIOPS,WFN,Not provided,dif
C1214584806-SCIOPS,SCIOPS,DOE/ORNL/ESD/CDIAC,Not provided,dif
C1214154939-SCIOPS,SCIOPS,LTER/GCE,Not provided,dif
C1214612523-SCIOPS,SCIOPS,PENNSTATE/EMS/GEOSCI,Not provided,dif
C1214605451-SCIOPS,SCIOPS,KR/KOPRI,Not provided,dif
C1214584277-SCIOPS,SCIOPS,UNH/EOS/CSRC/EOS-EARTHDATA,Not provided,dif
C1214598610-SCIOPS,SCIOPS,KR/KOPRI,Not provided,dif
C1221420764-SCIOPS,SCIOPS,ICSU/SCAR/SCAR-MARBIN,Not provided,dif
C1214602986-SCIOPS,SCIOPS,CN/NADC,Not provided,dif
C1214594926-SCIOPS,SCIOPS,UWA/ESS,Not provided,dif
C1214611678-SCIOPS,SCIOPS,AR/CDA,Not provided,dif
C1214585863-SCIOPS,SCIOPS,MERI,Not provided,dif
C1214592074-SCIOPS,SCIOPS,NZ/NZAI/ANZ,Not provided,dif
C1214603277-SCIOPS,SCIOPS,UN/FAO/FAOSTAT,Not provided,dif
C1214611689-SCIOPS,SCIOPS,SCRIPPS/IOD,Not provided,dif
C1214607097-SCIOPS,SCIOPS,CA/NB/ELG,Not provided,dif
C1214611098-SCIOPS,SCIOPS,CA/NS/NATR/RRB/FD,Not provided,dif
C1214599321-SCIOPS,SCIOPS,KR/KOPRI,Not provided,dif
C1214592122-SCIOPS,SCIOPS,MA/MASSGIS,Not provided,dif
C1214153635-SCIOPS,SCIOPS,LTER/CWT,Not provided,dif
C1214622298-SCIOPS,SCIOPS,MD/DNR,Not provided,dif
C1214610606-SCIOPS,SCIOPS,IRIS/PASSCAL,Not provided,dif
C1221434790-SCIOPS,SCIOPS,IOBIS,Not provided,dif
C1214585890-SCIOPS,SCIOPS,BCI,Not provided,dif
C1360014156-SCIOPS,SCIOPS,DOC/NOAA/NESDIS/NCDC,Not provided,dif
C1214008287-SCIOPS,SCIOPS,RU/NTs OMZ,0.1,dif
C1214585876-SCIOPS,SCIOPS,NH/FG,Not provided,dif
C1214621772-SCIOPS,SCIOPS,DOI/USGS/GD/PUBS/CR,Not provided,dif
C1214154988-SCIOPS,SCIOPS,LTER/GCE,Not provided,dif
C1214589337-SCIOPS,SCIOPS,UNEP/ROAP,Not provided,dif
C1214591941-SCIOPS,SCIOPS,DOI/USGS/SESC/SOFIA,Not provided,dif
C1214611724-SCIOPS,SCIOPS,AR/CDA,Not provided,dif
C1214612264-SCIOPS,SCIOPS,EPA/CAMD,Not provided,dif
C1214590946-SCIOPS,SCIOPS,NZ/NZAI/ANZ,Not provided,dif
C1221429064-SCIOPS,SCIOPS,DOE/ORNL/NGEE_ARCTIC,Not provided,dif
C1214054978-SCIOPS,SCIOPS,UCAR/NCAR/CISL/RDA,Not provided,dif
C1214590391-SCIOPS,SCIOPS,NZ/NZAI/ANZ,Not provided,dif
C1214607341-SCIOPS,SCIOPS,DOI/USGS/BRD/NPWRC,Version 16JUL97,dif
C1214599570-SCIOPS,SCIOPS,KR/KOPRI,Not provided,dif
C1214593969-SCIOPS,SCIOPS,JP/JAMSTEC,Not provided,dif
C1214136135-SCIOPS,SCIOPS,DHHS/NIH/NLM/NCBI/GB,Not provided,dif
C1214055061-SCIOPS,SCIOPS,UCAR/NCAR/CISL/RDA,Not provided,dif
C1214615126-SCIOPS,SCIOPS,JP/CC/AFFR,Not provided,dif
C1214608795-SCIOPS,SCIOPS,COLUMBIA/LDEO/IRI/CDL,Not provided,dif
C1214593806-SCIOPS,SCIOPS,DOI/USGS/SESC/SOFIA,version 1,dif
C1286218283-SCIOPS,SCIOPS,DOE/ORNL/NGEE_ARCTIC,Not provided,dif
C1214613359-SCIOPS,SCIOPS,NASA/ARC/ESD/ESPO,Not provided,dif
C1214586970-SCIOPS,SCIOPS,MBG,Not provided,dif
C1214607169-SCIOPS,SCIOPS,USDA/FS/RMRS,Not provided,dif
C1214614637-SCIOPS,SCIOPS,DOI/USGS/PUBS/ER/PW/OFS,1.0,dif
C1214600094-SCIOPS,SCIOPS,DOI/USGS/ASC/GEOG/AGDC,Not provided,dif
C1214598425-SCIOPS,SCIOPS,U-OSLO/GEO,1,dif
C1214608276-SCIOPS,SCIOPS,WR/WRCC,Not provided,dif
C1214610794-SCIOPS,SCIOPS,DOI/USGS/WRD/OR,Not provided,dif
C1214593895-SCIOPS,SCIOPS,DOI/USGS/SESC/SOFIA,Not provided,dif
C1214587001-SCIOPS,SCIOPS,MBG,Not provided,dif
C1221420492-SCIOPS,SCIOPS,CN/NADC,Not provided,dif
C1214613988-SCIOPS,SCIOPS,DOI/USGS/GD/PUBS/WR/GEOPUBS,Version 1.0,dif
C1214612338-SCIOPS,SCIOPS,AU/CSIRO/CMAR,Not provided,dif
C1214584916-SCIOPS,SCIOPS,DOE/ORNL/ESD/CDIAC,"NDP050/R1, 2001",dif
C1214591596-SCIOPS,SCIOPS,MA/CZM,Not provided,dif
C1214586082-SCIOPS,SCIOPS,BE/VLIZ,1,dif
C1214621154-SCIOPS,SCIOPS,DOI/USGS/PUBS/ER/PW/DDS,2.0,dif
C1214613483-SCIOPS,SCIOPS,OH-STATE/LIB,Not provided,dif
C1214586215-SCIOPS,SCIOPS,DOI/USGS/GD/VHP,Not provided,dif
C1214608324-SCIOPS,SCIOPS,CA/NRCAN/CFS/GLFC,Not provided,dif
C1214589843-SCIOPS,SCIOPS,IOBIS/OBIS-SEAMAP,Not provided,dif
C1214593363-SCIOPS,SCIOPS,NZ/NZAI/ANZ,Not provided,dif
C1214589733-SCIOPS,SCIOPS,FSU/ARF,Not provided,dif
C1214593932-SCIOPS,SCIOPS,UNESCO/IOC/IODE,Not provided,dif
C1214603941-SCIOPS,SCIOPS,UWA/ESS/QRC/COSMOLAB,Not provided,dif
C1214610275-SCIOPS,SCIOPS,USDA/ARS/CPSWPRC,Not provided,dif
C1214586501-SCIOPS,SCIOPS,SAHC,Not provided,dif
C1214603855-SCIOPS,SCIOPS,NASA/GSFC/SED/ESD/HBSL/BSB/FED,Not provided,dif
C1214598180-SCIOPS,SCIOPS,NZ/NZAI/ANZ,Not provided,dif
C1214055021-SCIOPS,SCIOPS,UCAR/NCAR/CISL/RDA,Not provided,dif
C1405944075-SCIOPS,SCIOPS,NSIDC_AGDC,1,dif
C1214610408-SCIOPS,SCIOPS,USDA/ERS,Not provided,dif
C1214008263-SCIOPS,SCIOPS,RU/NTs OMZ,0.1,dif
C1214590649-SCIOPS,SCIOPS,DOI/USGS/PUBS/ER/PW/OFS,Not provided,dif
C1214595293-SCIOPS,SCIOPS,SE/ME/SMHI,Not provided,dif
C1214585777-SCIOPS,SCIOPS,AWI,Not provided,dif
C1214610682-SCIOPS,SCIOPS,CA/NRCAN/ESS/GC/ATS,Not provided,dif
C1214584770-SCIOPS,SCIOPS,DOE/ORNL/ESD/CDIAC,2001,dif
C1214610619-SCIOPS,SCIOPS,UNI-HAMBURG/BIO/IHFS,Not provided,dif
C1214614314-SCIOPS,SCIOPS,UW/WYGISC,Not provided,dif
C1214598140-SCIOPS,SCIOPS,IOBIS,1,dif
C1214611863-SCIOPS,SCIOPS,UN/CARTO,Not provided,dif
C1214614453-SCIOPS,SCIOPS,NAB,Not provided,dif
C1214611874-SCIOPS,SCIOPS,UN/CARTO,Not provided,dif
C1214585542-SCIOPS,SCIOPS,UK/NERC/DSRS,Not provided,dif
C1214621882-SCIOPS,SCIOPS,NSIDC,Not provided,dif
C1214594517-SCIOPS,SCIOPS,UK/NERC/BAS/PDC,Not provided,dif
C1214607538-SCIOPS,SCIOPS,CA/NRCAN/ESS/GC/CCMEO,Not provided,dif
C1214594544-SCIOPS,SCIOPS,UK/NERC/BAS/PDC,Not provided,dif
C1214606025-SCIOPS,SCIOPS,UK/NERC/BODC,Not provided,dif
C1214600278-SCIOPS,SCIOPS,KR/KOPRI,Not provided,dif
C1214621930-SCIOPS,SCIOPS,ES/CPE/CNDA,Not provided,dif
C1214598375-SCIOPS,SCIOPS,NO/MET,Not Available,dif
C1214597789-SCIOPS,SCIOPS,UNEP/DEWA,Not provided,dif
C1214593871-SCIOPS,SCIOPS,DOI/USGS/SESC/SOFIA,Not provided,dif
C1214586624-SCIOPS,SCIOPS,DE/GFZ/ISDC,0.0,dif
C1214606926-SCIOPS,SCIOPS,CA/EC/CWS/NWRC,Not provided,dif
C1214591163-SCIOPS,SCIOPS,NZ/NZAI/ANZ,Not provided,dif
C1214594506-SCIOPS,SCIOPS,JP/MEXT/NIPR,Not provided,dif
C1214598535-SCIOPS,SCIOPS,KR/KOPRI,Not provided,dif
C1419034667-SCIOPS,SCIOPS,DOE/ORNL/NGEE_ARCTIC,Not provided,dif
C1214614549-SCIOPS,SCIOPS,CL/INACH/CENDA,Not provided,dif
C1214595428-SCIOPS,SCIOPS,NZ/NZAI/ANZ,Not provided,dif
C1214605624-SCIOPS,SCIOPS,JGOFS/US_JGOFS,Not provided,dif
C1214608065-SCIOPS,SCIOPS,UMD/GLCF,Not provided,dif
C1214607899-SCIOPS,SCIOPS,UMASS-A/GEOSCI,Not provided,dif
C1214597949-SCIOPS,SCIOPS,UNEP/DEWA,Not provided,dif
C1214585298-SCIOPS,SCIOPS,DOE/ORNL/ESD/CDIAC,Not provided,dif
C1214586105-SCIOPS,SCIOPS,BE/VLIZ,1,dif
C1214611023-SCIOPS,SCIOPS,UNH/EOS/CSRC/EOS-EARTHDATA,Not provided,dif
C1214585023-SCIOPS,SCIOPS,DOE/ORNL/ESD/CDIAC,Not provided,dif
C1214614266-SCIOPS,SCIOPS,LB/LC/MC,Not provided,dif
C1214598191-SCIOPS,SCIOPS,FR/IPEV,Not provided,dif
C1214610965-SCIOPS,SCIOPS,ERIDAN-1,Not provided,dif
C1214155514-SCIOPS,SCIOPS,ICSU/SCAR/SCAR-MARBIN,Not provided,dif
C1214590687-SCIOPS,SCIOPS,USC/BARUCH/BMFL/NIWB,Not provided,dif
C1214591619-SCIOPS,SCIOPS,UNEP/GRID-WARSAW,Not provided,dif
C1214584981-SCIOPS,SCIOPS,DOT/BTS,Not provided,dif
C1214614390-SCIOPS,SCIOPS,AR/CDA,Not provided,dif
C1214613160-SCIOPS,SCIOPS,IE/EPA,Not provided,dif
C1214155095-SCIOPS,SCIOPS,ICSU/SCAR/SCAR-MARBIN,Not provided,dif
C1358112543-SCIOPS,SCIOPS,DOC/NOAA/NESDIS/NCDC,Not provided,dif
C1214598623-SCIOPS,SCIOPS,DOC/NOAA/NESDIS/NCEI,1,dif
C1214613582-SCIOPS,SCIOPS,ES/CSIC/UTM,Not provided,dif
C1214600364-SCIOPS,SCIOPS,ACADIS,Not provided,dif
C1214594913-SCIOPS,SCIOPS,RU/RAS/HIN,Not provided,dif
C1214621833-SCIOPS,SCIOPS,CA/NRCAN/ESS/GSC/ATL,Not provided,dif
C1214612488-SCIOPS,SCIOPS,DOI/USGS/ENERGY/CR/CET,Not provided,dif
C1407210495-SCIOPS,SCIOPS,NSIDC_AGDC,1,dif
C1214610730-SCIOPS,SCIOPS,IEA,2001 Edition,dif
C1214587335-SCIOPS,SCIOPS,DOI/USGS/GD/PUBS/CR,Not provided,dif
C1214591015-SCIOPS,SCIOPS,NZ/NZAI/ANZ,Not provided,dif
C1214608447-SCIOPS,SCIOPS,NSIDC,Not provided,dif
C1214612192-SCIOPS,SCIOPS,DOI/USFWS/NER/CSDS,Not provided,dif
C1214606991-SCIOPS,SCIOPS,DOI/USGS/BRD/PWRC,Not provided,dif
C1214620700-SCIOPS,SCIOPS,AR/CDA,Not provided,dif
C1214173183-SCIOPS,SCIOPS,GLOBEC/US_GLOBEC,Not provided,dif
C1214584488-SCIOPS,SCIOPS,NASA/GSFC/SED/HSD/SPL/SDAC,Not provided,dif
C1214620641-SCIOPS,SCIOPS,ES/CPE/CNDA,Not provided,dif
C1214429303-SCIOPS,SCIOPS,DOC/NOAA/OAR/ESRL/PSD/CAB,Not provided,dif
C1214607835-SCIOPS,SCIOPS,USDA/ERS,Not provided,dif
C1214603745-SCIOPS,SCIOPS,UN/FAO/FAOSTAT,Not provided,dif
C1214595169-SCIOPS,SCIOPS,MN/CLIM,Not provided,dif
C1214594937-SCIOPS,SCIOPS,JP/JAMSTEC,Not provided,dif
C1214611861-SCIOPS,SCIOPS,UN/CARTO,Not provided,dif
C1214055296-SCIOPS,SCIOPS,UCAR/NCAR/CISL/RDA,Not provided,dif
C1214622025-SCIOPS,SCIOPS,KY/DFWR,First submission,dif
C1214587274-SCIOPS,SCIOPS,COLUMBIA/LDEO/MGDS,Not provided,dif
C1214153608-SCIOPS,SCIOPS,LTER/AND,Not provided,dif
C1214598265-SCIOPS,SCIOPS,FR/CNRS/GSRL,Not provided,dif
C1214155132-SCIOPS,SCIOPS,CEDARE,Not provided,dif
C1214612093-SCIOPS,SCIOPS,COLUMBIA/LDEO,Not provided,dif
C1214055034-SCIOPS,SCIOPS,UCAR/NCAR/CISL/RDA,Not provided,dif
C1214608805-SCIOPS,SCIOPS,UNH/EOS/CSRC/EOS-EARTHDATA,Not provided,dif
C1214055270-SCIOPS,SCIOPS,UCAR/NCAR/CISL/RDA,Not provided,dif
C1214593819-SCIOPS,SCIOPS,DOI/USGS/SESC/SOFIA,version 1,dif
C1289075436-SCIOPS,SCIOPS,NMTECH/EES,1,dif10
C1214154890-SCIOPS,SCIOPS,LTER/PAL,Not provided,dif
C1214610880-SCIOPS,SCIOPS,CA/EPA/ARB,Not provided,dif
C1214378733-SCIOPS,SCIOPS,DOC/NOAA/GFDL/NOMADS,Not provided,dif
C1214610309-SCIOPS,SCIOPS,USDA/ARS/HCRL,Not provided,dif
C1214613298-SCIOPS,SCIOPS,NASA/ARC/ESD/ESPO,Not provided,dif
C1214155231-SCIOPS,SCIOPS,ICSU/SCAR/SCAR-MARBIN,Not provided,dif
C1214594076-SCIOPS,SCIOPS,NZ/NZAI/ANZ,Not provided,dif
C1214602171-SCIOPS,SCIOPS,ACADIS,Not provided,dif
C1214608348-SCIOPS,SCIOPS,CA/NRCAN/ESS/GC/CCRS/GEO,Not provided,dif
C1214606940-SCIOPS,SCIOPS,CA/EC/MSC/CCRM,Not provided,dif
C1214598104-SCIOPS,SCIOPS,BR/INPE/DGI,Not provided,dif
C1214593103-SCIOPS,SCIOPS,NSIDC_AGDC,Not provided,dif
C1214603103-SCIOPS,SCIOPS,UNFCCC,Not provided,dif
